view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
503,250,161,53,12,2,2019-10-01,2019-12-23,10.32,10.32,10.320000000000052,603,285,209,93,593,323,223,125,615,333,200,103,745,554,325,157
186,78,109,27,13,2,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000027,467,202,148,75,535,280,297,97,656,336,187,116,682,531,343,174
207,78,94,30,14,3,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000027,419,243,183,85,596,413,213,141,254,208,237,64,455,499,251,170
822,288,197,62,15,3,2019-10-01,2019-12-23,5.24,5.24,5.239999999999975,1126,358,269,87,1090,484,334,98,993,492,306,116,1288,700,407,157
441,258,119,55,16,1,2019-10-01,2019-12-23,9.52,9.52,9.519999999999984,509,294,157,89,533,289,178,88,541,313,167,84,738,460,225,126
151,79,97,32,17,4,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000027,436,241,154,94,584,398,199,138,298,211,117,54,447,358,297,85
82,535,167,90,18,3,2019-10-01,2019-12-23,0.38,0.38,0.3799999999999987,119,578,101,114,69,420,144,52,115,457,147,81,103,614,155,121
179,236,98,55,19,1,2019-10-01,2019-12-23,1.98,1.98,1.9800000000000026,225,413,113,79,256,371,104,81,205,290,113,65,293,598,179,113
189,133,101,50,20,1,2019-10-01,2019-12-23,1.27,1.27,1.270000000000003,261,229,145,72,299,245,127,81,304,246,154,76,318,305,157,106
237,76,48,28,21,5,2019-11-19,2019-12-23,0.79,0.79,0.7900000000000019,549,237,108,97,645,355,102,157,352,172,38,57,163,18,100,4
192,155,77,55,22,1,2019-10-01,2019-12-23,1.9,1.9,1.9,265,218,130,45,330,259,129,82,251,284,143,90,262,281,151,94
54,163,55,60,23,1,2019-10-01,2019-12-23,0.41,0.41,0.4099999999999991,65,221,100,74,58,209,68,81,70,186,83,56,93,267,112,82
13,15,79,2,24,1,2019-10-01,2019-12-23,0.22,0.22,0.22000000000000003,114,159,102,60,71,154,133,43,141,205,130,63,147,335,166,121
154,209,62,63,25,1,2019-10-01,2019-12-23,2.37,2.37,2.3700000000000037,161,228,100,71,159,241,100,67,161,177,86,54,188,269,92,94
114,118,75,45,26,1,2019-10-01,2019-12-23,3.16,3.16,3.1600000000000055,167,153,95,74,137,154,81,61,146,175,81,54,128,224,110,95
193,91,78,28,27,6,2019-10-01,2019-12-23,0.79,0.79,0.7900000000000018,257,122,109,46,406,206,142,63,458,182,127,52,583,338,184,120
144,418,86,43,28,4,2019-10-01,2019-12-23,0.4,0.4,0.40000000000000097,208,369,112,58,311,463,135,61,261,586,159,62,471,885,176,95
302,196,131,34,29,1,2019-10-01,2019-12-23,2.62,2.62,2.620000000000003,331,238,173,60,369,245,161,68,323,269,192,60,530,427,294,87
233,127,96,29,30,1,2019-10-01,2019-12-23,2.86,2.86,2.8600000000000096,275,169,102,55,322,184,150,56,318,213,138,64,351,310,194,99
97,67,55,20,31,7,2019-11-19,2019-12-23,1.27,1.27,1.2699999999999994,220,188,77,59,234,203,114,72,124,142,106,36,264,322,148,105
135,121,83,37,32,8,2019-10-01,2019-12-23,0.79,0.79,0.7900000000000017,191,188,102,62,50,0,138,0,311,321,157,89,381,453,265,120
618,247,175,52,33,4,2019-10-01,2019-12-23,5.24,5.24,5.240000000000007,926,339,252,70,877,422,277,95,509,243,201,46,737,277,315,51
124,243,80,49,34,1,2019-10-01,2019-12-23,0.63,0.63,0.629999999999999,122,295,93,53,164,291,98,73,104,229,90,53,124,344,104,77
104,57,39,20,35,1,2019-10-01,2019-12-23,3.33,3.33,3.3300000000000036,84,5,59,3,127,141,101,58,85,171,57,76,156,307,120,116
178,118,64,41,36,1,2019-10-01,2019-12-23,2.3,2.3,2.3000000000000056,145,116,70,46,233,228,115,70,161,153,100,49,250,259,127,85
142,143,64,52,37,1,2019-10-01,2019-12-23,0.38,0.38,0.38000000000000067,137,152,83,62,184,209,94,71,100,157,83,58,141,127,78,53
91,93,54,45,38,2,2019-10-01,2019-12-23,2.38,2.38,2.3799999999999972,144,151,65,54,166,150,63,52,132,129,60,41,162,230,113,81
77,117,80,41,39,1,2019-10-01,2019-12-23,1.43,1.43,1.4300000000000037,92,156,102,51,89,154,91,54,135,165,89,52,109,197,100,66
195,107,63,43,40,1,2019-10-01,2019-12-23,4.52,4.52,4.519999999999991,216,126,79,52,236,145,82,51,263,163,93,55,337,221,137,65
494,170,107,46,41,5,2019-10-01,2019-12-23,5.24,5.24,5.240000000000007,573,223,151,60,503,199,125,50,454,194,118,44,596,285,156,69
563,308,174,68,42,1,2019-10-01,2019-12-23,2.68,2.68,2.6799999999999824,458,287,183,60,353,166,132,29,73,3,140,1,773,527,360,130
65,382,86,36,43,5,2019-10-01,2019-12-23,0.4,0.4,0.4000000000000001,52,382,86,42,96,449,87,49,106,518,147,49,120,676,185,78
120,138,75,28,44,2,2019-10-01,2019-12-23,1.19,1.19,1.1899999999999986,154,188,81,52,176,241,106,41,163,246,124,52,182,262,112,73
331,161,110,32,45,3,2019-10-01,2019-12-23,6.27,6.27,6.269999999999986,389,190,144,43,459,205,153,61,408,216,143,59,457,251,165,55
138,85,60,37,46,2,2019-10-01,2019-12-23,1.51,1.51,1.51,261,152,113,29,214,149,90,55,224,168,104,61,203,188,127,69
100,113,69,37,47,2,2019-10-01,2019-12-23,1.94,1.94,1.9399999999999982,192,134,56,36,202,191,80,51,179,190,88,45,213,228,124,81
109,101,38,46,48,2,2019-10-01,2019-12-23,1.75,1.75,1.75,119,126,60,48,121,112,55,53,82,100,56,42,123,157,74,67
95,122,51,48,49,1,2019-10-01,2019-12-23,0.87,0.87,0.8700000000000006,117,139,77,53,101,171,60,58,83,125,70,42,103,152,58,56
241,452,260,96,50,2,2019-10-01,2019-12-23,3.0,3.0,3.0,108,138,140,54,118,134,112,45,121,141,111,44,199,248,177,66
280,165,131,50,51,4,2019-10-01,2019-12-23,4.76,4.76,4.759999999999993,381,229,115,59,313,191,113,48,237,161,88,40,330,218,161,62
191,102,57,31,52,2,2019-10-01,2019-12-23,9.52,9.52,9.519999999999987,245,148,79,42,271,152,100,38,275,187,103,46,365,250,138,80
70,98,46,33,53,2,2019-10-01,2019-12-23,0.38,0.38,0.3799999999999997,116,123,68,45,124,169,95,63,100,187,76,52,85,107,43,41
148,122,79,35,54,1,2019-10-01,2019-12-23,3.02,3.02,3.0199999999999974,152,156,118,50,200,168,129,44,172,181,110,42,181,253,195,64
186,126,59,39,55,1,2019-10-01,2019-12-23,1.11,1.11,1.1100000000000017,205,159,92,46,223,224,99,40,305,166,105,51,311,239,132,62
48,220,50,36,56,6,2019-10-01,2019-12-23,0.29,0.29,0.28999999999999937,70,361,93,50,68,269,109,59,74,292,84,37,78,393,125,52
244,137,87,45,57,3,2019-10-01,2019-12-23,4.75,4.75,4.75,237,139,95,47,261,142,123,52,237,126,87,31,347,231,137,68
1686,87,41,33,58,1,2019-12-01,2019-12-23,18.73,18.73,18.729999999999727,1804,98,61,21,1855,99,69,42,2763,322,100,117,179,61,10,17
164,125,79,39,59,2,2019-10-01,2019-12-23,3.17,3.17,3.1700000000000035,176,161,78,55,181,125,79,57,109,121,81,31,163,137,85,54
24,54,34,20,60,2,2019-10-01,2019-12-23,1.43,1.43,1.4300000000000004,34,77,55,23,32,125,72,55,43,135,58,49,60,179,79,69
245,128,101,35,61,6,2019-10-01,2019-12-23,5.24,5.24,5.240000000000006,300,186,129,45,345,227,145,55,239,139,113,24,432,291,212,71
171,112,50,41,62,1,2019-10-01,2019-12-23,2.38,2.38,2.379999999999997,198,122,53,45,190,137,60,46,212,117,67,42,210,149,52,61
51,113,57,43,63,1,2019-10-01,2019-12-23,1.06,1.06,1.0600000000000014,70,130,67,54,55,146,76,42,71,117,66,42,83,152,76,55
86,167,62,24,64,2,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000027,131,176,94,41,140,228,118,53,156,216,127,43,205,272,125,56
88,50,48,16,65,9,2019-10-01,2019-12-23,2.38,2.38,2.3799999999999977,130,95,60,27,232,150,98,47,261,148,107,46,277,226,138,73
52,24,34,12,66,10,2019-11-19,2019-12-23,1.59,1.59,1.5900000000000016,107,86,72,26,144,118,122,45,113,153,108,42,172,264,147,78
59,97,33,26,67,3,2019-10-01,2019-12-23,0.6,0.6,0.6000000000000008,83,144,73,44,66,146,66,43,107,116,54,33,90,208,67,68
57,163,81,35,68,3,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000027,86,170,95,42,67,163,66,46,63,171,119,41,110,239,121,59
178,105,68,39,69,4,2019-10-01,2019-12-23,7.14,7.14,7.139999999999988,247,167,101,57,309,185,114,56,277,174,109,39,277,134,145,36
94,101,43,34,70,2,2019-10-01,2019-12-23,2.7,2.7,2.6999999999999953,119,104,72,37,114,110,83,45,111,123,74,36,151,187,116,68
77,252,68,37,71,1,2019-10-01,2019-12-23,0.35,0.35,0.35000000000000087,44,330,81,47,78,348,140,36,38,228,97,30,125,546,212,71
155,121,92,29,72,5,2019-10-01,2019-12-23,2.94,2.94,2.9399999999999986,191,149,109,34,220,190,113,50,178,138,88,44,229,221,142,55
69,97,56,22,73,4,2019-10-01,2019-12-23,1.9,1.9,1.9000000000000028,115,139,94,35,140,137,66,50,112,167,122,42,146,240,145,54
54,70,36,29,74,11,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999994,80,104,95,31,94,123,84,38,97,142,95,44,103,195,124,67
164,104,65,18,75,7,2019-10-01,2019-12-23,5.24,5.24,5.2400000000000055,289,131,102,43,269,123,103,37,270,166,97,37,397,218,149,63
156,48,59,16,76,12,2019-10-01,2019-12-23,0.79,0.79,0.7900000000000001,218,85,71,26,270,124,80,33,354,150,93,41,375,232,137,78
38,25,37,11,77,13,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999995,129,96,73,33,179,190,97,69,102,119,85,36,131,91,140,39
85,16,16,6,78,14,2019-11-19,2019-12-23,1.27,1.27,1.270000000000001,194,82,38,29,63,14,48,6,184,80,56,22,476,366,139,119
4,0,31,0,79,2,2019-10-01,2019-12-23,0.4,0.4,0.4,19,19,52,3,75,351,117,67,45,110,61,20,111,339,95,85
446,151,62,40,80,1,2019-10-01,2019-12-23,7.14,7.14,7.140000000000031,457,183,70,42,546,191,92,43,397,157,73,38,620,245,107,52
63,33,28,12,81,15,2019-11-19,2019-12-23,1.27,1.27,1.2700000000000014,117,88,28,32,16,0,29,0,49,24,60,3,329,368,160,138
137,75,44,29,82,5,2019-10-01,2019-12-23,14.6,14.6,14.599999999999987,198,83,45,33,196,97,66,37,229,115,60,29,310,201,112,74
25,43,30,14,83,1,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000014,32,53,42,24,70,80,41,45,68,105,74,41,61,150,84,62
165,496,89,41,84,1,2019-10-01,2019-12-23,0.4,0.4,0.4000000000000016,209,621,101,52,183,422,117,38,214,540,123,35,292,619,152,45
62,76,60,18,85,3,2019-10-01,2019-12-23,2.22,2.22,2.2199999999999993,101,91,61,33,103,129,72,45,83,114,55,46,104,140,71,45
112,49,67,10,86,8,2019-10-01,2019-12-23,5.24,5.24,5.2400000000000055,383,221,143,42,405,190,126,43,301,139,100,26,449,225,209,58
200,138,77,42,87,1,2019-12-01,2019-12-23,1.43,1.43,1.4300000000000046,246,197,97,61,317,186,89,59,229,151,78,42,27,21,11,6
23,45,38,12,88,16,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999995,54,64,49,20,87,116,75,32,101,119,82,47,109,210,119,69
132,45,24,19,89,3,2019-10-01,2019-12-23,1.71,1.71,1.7099999999999973,195,113,70,40,276,140,65,55,268,115,74,31,233,129,50,42
46,73,30,27,90,3,2019-10-01,2019-12-23,0.38,0.38,0.37999999999999995,66,109,56,36,75,133,67,54,52,108,43,46,46,92,74,29
47,64,54,16,91,3,2019-10-01,2019-12-23,1.51,1.51,1.510000000000001,64,96,65,34,95,122,83,32,100,135,83,40,128,180,108,59
50,98,48,33,92,4,2019-10-01,2019-12-23,0.38,0.38,0.3799999999999997,63,121,86,43,78,137,79,50,50,138,65,36,44,104,75,35
60,76,36,24,93,3,2019-10-01,2019-12-23,1.81,1.81,1.8100000000000014,92,93,39,43,98,85,53,36,71,86,26,38,105,114,71,47
70,85,49,20,94,1,2019-10-01,2019-12-23,2.38,2.38,2.3799999999999977,97,113,53,44,77,147,62,42,66,116,61,28,111,156,87,49
209,114,81,25,95,1,2019-10-01,2019-12-23,4.44,4.44,4.440000000000009,305,137,119,31,297,165,130,35,353,224,157,50,318,252,162,47
57,115,67,23,96,5,2019-10-01,2019-12-23,1.57,1.57,1.5699999999999965,65,128,58,40,59,111,80,40,73,160,94,31,64,173,77,51
123,106,64,43,97,1,2019-10-01,2019-12-23,1.21,1.21,1.2099999999999977,105,124,67,34,122,135,84,37,114,129,97,41,129,128,78,46
208,82,45,26,98,6,2019-10-01,2019-12-23,10.95,10.95,10.950000000000024,269,107,67,34,280,116,80,42,243,106,51,35,329,171,101,47
29,49,25,18,99,2,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000019,26,59,35,25,46,80,36,40,44,83,58,38,49,125,63,54
59,74,57,21,100,2,2019-10-01,2019-12-23,3.02,3.02,3.0200000000000036,75,100,90,32,107,125,74,39,82,109,86,28,151,183,108,58
141,70,44,23,101,1,2019-10-01,2019-12-23,6.19,6.19,6.190000000000004,170,100,46,46,162,92,59,36,161,110,58,31,160,115,63,44
67,14,22,5,102,17,2019-10-01,2019-12-23,1.27,1.27,1.2700000000000007,109,55,47,20,167,89,73,32,219,116,88,45,260,189,101,59
87,85,64,19,103,1,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000023,110,118,55,33,99,100,61,29,112,104,48,38,130,154,75,56
209,97,72,16,104,9,2019-10-01,2019-12-23,5.24,5.24,5.240000000000006,235,132,99,30,257,128,101,38,258,147,132,23,409,252,200,65
32,144,38,26,105,7,2019-10-01,2019-12-23,0.4,0.4,0.3999999999999994,46,229,66,30,60,271,49,43,42,297,68,41,54,240,74,41
124,74,48,27,106,6,2019-11-18,2019-12-23,10.63,10.63,10.629999999999999,221,138,85,37,220,132,110,41,219,120,73,22,283,207,100,54
107,80,54,27,107,1,2019-10-01,2019-12-23,0.79,0.79,0.7900000000000001,168,142,42,38,188,164,77,32,186,144,75,38,194,181,91,45
48,69,42,21,108,2,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999993,62,119,63,34,67,106,62,34,52,102,54,30,85,160,68,54
67,78,41,31,109,2,2019-10-01,2019-12-23,2.44,2.44,2.4399999999999986,78,90,59,28,76,91,45,30,82,103,59,45,114,140,69,49
96,88,52,26,110,3,2019-10-01,2019-12-23,9.52,9.52,9.519999999999989,127,93,55,27,107,94,66,30,135,115,71,43,193,182,100,51
201,62,47,21,111,18,2019-10-01,2019-12-23,0.79,0.79,0.790000000000001,287,92,70,30,329,122,74,26,359,124,86,29,388,179,98,65
43,115,42,44,112,1,2019-10-01,2019-12-23,0.87,0.87,0.8699999999999994,62,142,74,44,53,129,55,32,24,130,56,37,51,137,61,36
173,132,64,41,113,1,2019-10-01,2019-12-23,1.78,1.78,1.780000000000001,98,71,47,16,158,131,69,36,166,130,58,40,288,226,97,54
425,102,46,28,114,1,2019-10-01,2019-12-23,13.33,13.33,13.329999999999963,452,121,59,29,454,108,76,30,517,120,61,36,620,186,104,51
166,104,45,38,115,7,2019-10-01,2019-12-23,18.25,18.25,18.25,178,126,78,36,178,142,88,37,146,110,75,30,185,144,78,43
32,60,17,21,116,1,2019-10-01,2019-12-23,1.9,1.9,1.9000000000000004,39,77,36,36,44,89,33,30,55,116,35,36,40,111,53,43
37,65,47,22,117,2,2019-10-01,2019-12-23,1.9,1.9,1.900000000000002,56,68,66,16,75,86,63,34,71,100,65,31,131,150,84,63
1269,153,51,38,118,2,2019-10-01,2019-12-23,8.65,8.65,8.65000000000004,1063,154,75,38,944,144,59,33,763,138,75,33,1036,195,85,40
64,66,20,15,119,1,2019-10-01,2019-12-23,1.98,1.98,1.9800000000000006,77,118,49,27,85,133,46,46,93,135,49,31,111,136,46,39
46,94,40,16,120,6,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000023,71,106,56,30,61,122,59,36,59,166,69,29,99,180,96,47
170,80,39,36,121,2,2019-10-01,2019-12-23,4.92,4.92,4.920000000000003,178,101,54,43,144,79,34,27,135,67,41,21,159,107,55,51
268,98,62,19,122,1,2019-10-01,2019-12-23,6.35,6.35,6.350000000000015,268,111,81,29,270,117,92,30,259,118,97,17,412,220,169,66
80,85,30,32,123,1,2019-10-01,2019-12-23,6.19,6.19,6.189999999999999,87,96,60,26,125,97,52,36,95,105,73,34,129,144,68,45
29,139,49,22,124,1,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999997,70,202,65,29,91,294,91,30,84,200,56,32,101,189,81,49
64,24,30,4,125,19,2019-10-01,2019-12-23,1.27,1.27,1.270000000000001,108,59,46,16,128,74,72,30,151,101,75,34,150,159,83,59
240,127,65,36,126,1,2019-10-01,2019-12-23,6.22,6.22,6.220000000000019,326,143,48,46,310,152,80,30,258,111,54,25,379,154,69,37
24,52,32,18,127,1,2019-10-01,2019-12-23,0.95,0.95,0.9500000000000002,26,84,75,26,41,91,58,27,23,108,66,37,69,145,84,47
43,7,49,4,128,1,2019-10-01,2019-12-23,3.97,3.97,3.9699999999999998,143,113,104,26,187,139,111,35,179,127,94,28,184,185,132,48
101,96,59,16,129,3,2019-10-01,2019-12-23,6.03,6.03,6.029999999999986,124,125,68,33,117,122,75,43,115,104,88,26,113,127,89,35
42,86,44,19,130,1,2019-10-01,2019-12-23,1.98,1.98,1.9800000000000004,60,102,61,39,60,96,67,26,67,119,72,27,86,140,75,44
3,1,15,0,131,1,2019-10-28,2019-12-23,1.27,1.27,1.2699999999999998,40,29,45,15,109,85,48,28,89,87,59,33,133,152,72,59
7,4,47,2,132,1,2019-10-01,2019-12-23,4.44,4.44,4.439999999999999,155,183,169,44,177,245,143,65,38,37,26,10,46,48,29,16
230,71,38,23,133,3,2019-10-01,2019-12-23,4.98,4.98,4.980000000000008,375,149,70,46,354,101,61,25,267,98,55,27,393,156,98,37
24,49,22,24,134,8,2019-10-01,2019-12-23,2.06,2.06,2.0600000000000014,35,59,38,26,38,117,39,38,48,96,34,24,47,120,57,45
41,70,33,18,135,1,2019-10-01,2019-12-23,4.68,4.68,4.680000000000005,41,82,52,27,84,114,67,19,113,111,57,41,131,150,84,46
32,12,22,2,136,20,2019-11-19,2019-12-23,1.59,1.59,1.5900000000000007,98,62,34,25,104,78,56,24,149,128,62,46,104,130,58,37
184,70,33,22,137,3,2019-10-01,2019-12-23,6.35,6.35,6.350000000000011,244,80,53,26,274,90,47,44,270,92,67,25,333,130,81,37
200,57,33,25,138,8,2019-10-01,2019-12-23,10.95,10.95,10.950000000000022,290,112,72,25,314,110,74,29,349,123,83,31,455,228,125,47
50,53,16,15,139,4,2019-10-01,2019-12-23,19.05,19.05,19.049999999999986,47,73,23,26,66,69,30,29,62,70,40,21,123,154,55,56
6,7,12,2,140,1,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999999,2,2,40,2,60,90,43,50,46,79,47,33,56,89,47,46
29,71,59,23,141,4,2019-10-01,2019-12-23,0.48,0.48,0.4800000000000002,35,116,57,37,43,98,45,26,48,93,48,28,50,115,62,38
72,73,48,21,142,2,2019-10-01,2019-12-23,1.27,1.27,1.2699999999999998,96,98,45,30,111,121,63,30,119,120,78,34,168,166,85,35
93,72,36,20,143,2,2019-10-01,2019-12-23,2.14,2.14,2.139999999999997,130,106,57,30,164,112,68,25,151,118,64,32,207,159,77,42
282,6,19,3,144,1,2019-10-01,2019-12-23,2.22,2.22,2.2199999999999993,264,73,54,11,443,273,93,41,456,276,77,28,578,301,80,48
132,70,31,23,145,1,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999996,156,96,52,23,137,67,58,32,115,97,41,37,89,84,35,35
54,61,25,16,146,2,2019-10-01,2019-12-23,2.86,2.86,2.8600000000000017,60,87,32,34,53,79,40,25,83,114,40,32,75,108,41,36
18,25,11,9,147,21,2019-11-19,2019-12-23,1.27,1.27,1.27,67,53,53,19,69,88,50,26,109,109,64,32,131,177,70,49
14,24,18,10,148,2,2019-10-01,2019-12-23,0.22,0.22,0.22000000000000003,30,58,47,28,17,67,40,29,23,57,50,21,28,115,71,47
90,173,69,21,149,4,2019-10-01,2019-12-23,0.71,0.71,0.7099999999999991,125,160,62,23,122,202,60,38,150,249,86,33,154,214,67,31
122,59,36,38,150,3,2019-10-01,2019-12-23,3.81,3.81,3.8100000000000014,150,99,68,38,122,87,43,29,124,85,52,26,160,87,53,32
49,38,41,14,151,22,2019-10-01,2019-12-23,1.27,1.27,1.2700000000000011,66,53,52,15,121,106,67,21,133,106,69,47,124,156,113,41
202,106,66,30,152,9,2019-10-01,2019-12-23,4.44,4.44,4.440000000000007,247,122,59,29,289,127,96,34,253,128,95,24,311,179,112,37
102,61,37,21,153,10,2019-10-01,2019-12-23,10.63,10.63,10.629999999999997,147,78,55,18,143,85,97,27,210,114,78,35,216,162,92,44
58,43,28,11,154,1,2019-10-01,2019-12-23,1.27,1.27,1.2700000000000011,75,117,47,34,93,127,47,30,67,105,43,30,80,105,55,29
44,28,36,12,155,1,2019-10-01,2019-12-23,4.44,4.44,4.439999999999999,60,83,66,27,82,104,54,42,68,113,66,22,69,75,40,32
70,94,43,18,156,2,2019-10-01,2019-12-23,0.95,0.95,0.9500000000000013,86,131,57,29,104,180,56,28,116,148,61,25,106,218,100,40
1513,93,59,15,157,1,2019-10-01,2019-12-23,44.29,44.29,44.29000000000058,1741,123,81,16,1556,131,79,33,1338,128,65,32,1538,175,106,41
9,18,14,2,158,2,2019-10-01,2019-12-23,0.92,0.92,0.9200000000000004,14,46,23,9,45,154,50,27,56,260,88,36,42,283,66,49
94,73,30,31,159,2,2019-10-01,2019-12-23,1.73,1.73,1.7300000000000004,111,98,45,45,129,95,42,35,100,71,42,14,104,74,50,27
47,32,28,18,160,3,2019-10-01,2019-12-23,3.33,3.33,3.33,52,40,22,16,54,53,26,30,69,84,46,32,92,90,42,43
317,69,29,24,161,1,2019-10-01,2019-12-23,16.19,16.19,16.19000000000004,316,89,50,23,334,115,55,24,303,112,70,33,399,133,79,41
13,67,29,16,162,3,2019-10-01,2019-12-23,0.4,0.4,0.4,22,70,45,20,51,132,51,26,32,96,44,22,56,172,58,52
68,60,34,17,163,5,2019-10-01,2019-12-23,0.95,0.95,0.9500000000000011,49,84,35,26,87,117,54,29,79,90,47,27,86,204,82,38
116,59,38,16,164,2,2019-10-01,2019-12-23,15.71,15.71,15.710000000000019,154,71,41,19,157,89,48,22,169,125,75,32,219,145,68,47
84,61,36,19,165,2,2019-12-01,2019-12-23,5.24,5.24,5.240000000000005,91,76,40,35,155,90,69,28,125,120,65,53,9,16,7,3
80,135,39,27,166,3,2019-10-01,2019-12-23,0.92,0.92,0.9200000000000016,91,168,59,41,11,11,19,3,2,0,38,0,117,467,141,75
46,45,23,14,167,2,2019-10-01,2019-12-23,3.89,3.89,3.889999999999997,45,60,28,29,51,81,38,23,70,88,38,28,80,100,39,39
170,71,40,19,168,1,2019-10-01,2019-12-23,7.29,6.19,6.813333333333335,264,108,78,31,268,130,72,30,212,98,61,17,282,133,75,41
29,82,33,26,169,6,2019-10-01,2019-12-23,0.63,0.63,0.63,37,85,29,26,29,114,53,26,42,121,44,29,21,126,54,37
24,56,37,13,170,2,2019-10-01,2019-12-23,0.95,0.95,0.9500000000000002,30,40,34,20,39,66,55,29,32,79,45,36,35,83,56,33
46,31,25,12,171,23,2019-10-01,2019-12-23,1.59,1.59,1.5900000000000014,51,72,41,32,89,73,59,22,99,95,69,29,96,131,84,35
158,52,40,11,172,7,2019-10-01,2019-12-23,1.9,1.9,1.9000000000000032,180,114,62,31,184,78,50,25,193,121,77,25,248,136,108,37
38,41,17,15,173,1,2019-10-01,2019-12-23,22.54,22.54,22.539999999999992,72,43,22,21,71,50,46,22,80,89,49,27,123,123,68,48
42,255,65,49,174,3,2019-10-01,2019-12-23,0.38,0.38,0.38000000000000084,55,254,67,60,23,183,54,25,3,0,25,0,32,343,81,32
140,78,29,26,175,1,2019-10-01,2019-12-23,11.27,11.27,11.269999999999989,169,92,22,27,175,118,42,33,162,87,24,28,184,109,50,29
44,43,37,13,176,24,2019-10-01,2019-12-23,1.75,1.75,1.75,84,69,38,22,108,76,63,32,103,117,65,35,86,92,58,27
77,70,25,31,177,1,2019-10-01,2019-12-23,4.44,4.44,4.439999999999999,82,86,33,28,89,93,41,34,120,95,36,29,94,63,24,25
187,71,37,23,178,1,2019-10-01,2019-12-23,4.6,4.6,4.600000000000009,189,112,41,30,257,175,59,22,240,126,43,31,673,183,67,33
93,29,33,13,179,25,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999995,160,52,47,11,254,97,89,17,243,97,56,28,313,169,110,59
68,102,32,21,180,1,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999996,83,89,29,25,91,117,34,37,107,98,47,23,88,112,49,30
48,39,27,13,181,1,2019-10-01,2019-12-23,1.43,1.43,1.4300000000000002,45,43,40,12,115,92,60,36,88,117,55,39,59,87,37,28
35,34,58,12,182,26,2019-10-01,2019-12-23,0.79,0.79,0.7899999999999994,64,57,67,17,92,87,76,19,71,65,58,27,135,148,128,51
