view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
42,8,9,3,5823,6,2019-10-03,2020-01-20,3.48,3.16,3.309677419354838,32,18,21,5,18,12,9,0,33,9,9,2,12,7,4,0
15,4,3,2,5824,2,2019-10-03,2020-01-20,2.06,2.06,2.06,4,3,2,1,11,5,0,5,4,2,0,0,4,2,1,1
44,15,15,2,5825,3,2019-10-03,2020-01-20,3.97,3.97,3.9699999999999998,33,15,6,1,36,16,13,5,20,12,16,1,27,8,3,0
10,2,1,1,5826,78,2019-10-03,2020-01-20,4.68,4.68,4.68,4,3,3,1,10,5,3,4,1,2,2,0,12,5,2,2
14,7,2,1,5827,6,2019-10-03,2020-01-20,5.56,5.56,5.56,9,4,1,2,28,6,1,2,22,6,4,1,12,3,1,2
10,5,6,1,5828,120,2019-10-03,2020-01-20,7.62,7.62,7.619999999999999,16,8,6,3,9,2,1,1,1,3,1,1,4,3,2,2
6,2,0,1,5829,121,2019-10-03,2020-01-20,22.22,22.22,22.22,0,0,2,0,3,7,5,5,4,3,3,1,5,1,0,1
2,3,3,2,5830,53,2019-10-02,2020-01-20,0.48,0.48,0.48,2,3,1,2,0,0,0,0,2,3,1,3,2,5,0,0
15,6,3,2,5831,54,2019-10-02,2020-01-20,0.48,0.48,0.48000000000000004,4,12,4,3,3,7,1,2,1,0,4,0,3,6,4,2
0,2,1,0,5832,138,2019-10-02,2020-01-20,0.57,0.57,0.57,0,0,0,0,3,3,2,0,0,4,0,0,0,0,0,0
1,7,6,3,5833,22,2019-10-02,2020-01-20,0.57,0.57,0.57,4,4,4,1,3,3,4,2,0,5,2,0,2,5,3,4
10,7,1,1,5834,2,2019-10-02,2020-01-20,0.63,0.63,0.6299999999999999,6,7,4,4,7,3,7,1,3,3,2,1,3,3,0,1
5,10,0,5,5835,23,2019-10-02,2020-01-20,0.71,0.71,0.71,3,11,2,3,2,10,4,2,1,3,0,1,2,9,0,1
16,10,3,5,5836,8,2019-10-02,2020-01-20,0.71,0.71,0.71,17,10,8,1,7,0,5,0,1,0,0,0,10,5,5,6
2,11,17,0,5837,66,2019-10-02,2020-01-20,0.79,0.79,0.7899999999999999,0,7,7,1,3,14,5,4,0,3,2,1,2,6,4,1
3,7,1,0,5838,266,2019-10-02,2020-01-20,0.79,0.79,0.7900000000000001,2,0,2,0,2,1,0,1,1,4,2,1,11,1,2,0
19,3,2,0,5839,267,2019-10-02,2020-01-20,0.79,0.79,0.7899999999999997,8,6,11,0,13,7,3,5,9,3,3,0,6,4,5,2
6,6,0,3,5840,30,2019-10-02,2020-01-20,0.79,0.79,0.7900000000000001,3,6,6,1,2,3,2,1,2,3,3,0,2,5,0,1
2,4,1,0,5841,5,2019-10-02,2020-01-20,0.79,0.79,0.79,3,3,2,5,1,5,4,0,0,2,6,0,1,5,3,2
6,3,2,1,5842,23,2019-10-02,2020-01-20,0.79,0.79,0.79,3,3,7,1,5,5,1,2,1,8,6,2,1,4,3,2
10,6,3,1,5843,268,2019-10-02,2020-01-20,0.32,0.32,0.32,11,10,2,3,1,1,2,0,0,0,0,0,0,1,0,1
3,14,0,2,5844,18,2019-10-02,2020-01-20,0.87,0.87,0.8700000000000001,7,5,3,5,5,5,0,1,4,5,1,1,2,4,0,0
2,7,13,1,5845,45,2019-10-02,2020-01-20,0.95,0.95,0.9500000000000001,8,10,8,2,7,5,3,3,7,4,5,0,0,0,0,0
1,5,9,1,5846,46,2019-10-02,2020-01-20,0.95,0.95,0.9500000000000001,2,7,1,2,0,9,2,3,0,5,7,2,0,1,1,0
1,1,0,0,5847,85,2019-10-02,2020-01-20,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,14,4,2,5848,81,2019-10-02,2020-01-20,0.95,0.95,0.9499999999999998,2,4,44,0,1,5,2,3,0,2,4,1,0,5,6,3
3,5,2,2,5849,139,2019-10-02,2020-01-20,1.03,1.03,1.03,6,2,0,2,7,19,6,2,3,2,0,2,0,3,1,1
3,8,3,1,5850,140,2019-10-02,2020-01-20,1.05,1.05,1.05,6,5,1,1,4,6,0,2,1,2,0,2,2,6,5,2
0,3,2,1,5851,24,2019-10-02,2020-01-20,1.11,1.11,1.11,1,5,2,1,0,11,4,5,2,2,2,0,0,1,0,1
2,4,2,2,5852,242,2019-10-02,2020-01-20,1.27,1.27,1.27,9,9,2,3,5,3,0,2,4,5,3,2,0,7,4,0
6,2,2,2,5853,25,2019-10-02,2020-01-20,1.27,1.27,1.27,3,2,0,0,2,4,3,2,5,2,1,1,3,4,0,4
0,4,8,0,5854,41,2019-10-02,2020-01-20,1.4,1.4,1.4000000000000001,0,8,4,2,2,11,7,1,0,5,5,0,2,17,4,4
3,7,2,2,5855,42,2019-10-02,2020-01-20,1.43,1.43,1.43,7,14,2,4,3,4,1,1,2,3,4,1,4,4,3,1
1,0,0,0,5856,1,2019-10-02,2020-01-20,1.57,1.57,1.57,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2,9,1,0,5857,43,2019-10-02,2020-01-20,1.75,1.75,1.75,3,5,1,1,2,3,2,1,4,5,54,2,3,3,0,1
2,1,3,0,5858,7,2019-10-02,2020-01-20,1.89,1.89,1.89,9,7,7,1,4,8,8,1,5,5,3,1,1,7,2,2
8,7,3,2,5859,141,2019-10-02,2020-01-20,1.9,1.9,1.9,12,7,5,2,16,6,3,3,2,8,5,0,9,7,5,2
0,3,0,1,5860,82,2019-10-02,2020-01-20,1.9,1.9,1.9,1,2,0,4,4,5,0,1,2,4,2,1,0,3,2,1
7,0,2,0,5861,4,2019-10-02,2020-01-20,2.0,2.0,2.0,13,4,6,1,12,12,2,6,4,0,2,0,2,0,2,0
15,7,8,2,5862,20,2019-10-02,2020-01-20,2.22,2.22,2.2199999999999998,16,12,7,2,10,5,2,1,2,8,5,3,2,5,3,1
43,43,31,15,5863,314,2019-10-02,2020-01-20,2.37,2.37,2.3700000000000006,42,36,38,6,3,5,2,0,4,1,1,1,7,4,17,0
28,37,34,11,5864,315,2019-10-02,2020-01-20,2.37,2.37,2.3700000000000006,24,39,35,5,4,4,10,0,5,6,3,0,16,6,7,2
16,12,9,7,5865,316,2019-10-02,2020-01-20,2.37,2.37,2.3700000000000006,14,33,25,7,2,1,1,0,0,0,2,0,3,2,5,0
14,4,2,2,5866,8,2019-10-02,2020-01-20,2.38,2.38,2.3799999999999994,5,6,8,2,8,7,1,4,11,2,1,0,1,3,2,1
6,4,5,0,5867,243,2019-10-02,2020-01-20,2.38,2.38,2.38,3,8,4,1,3,4,2,2,0,0,0,0,1,3,0,3
8,8,2,1,5868,83,2019-10-02,2020-01-20,2.52,2.52,2.5199999999999996,22,7,0,1,23,11,3,2,10,4,4,2,18,9,6,2
9,6,4,0,5869,2,2019-10-02,2020-01-20,2.54,2.54,2.5399999999999996,10,5,5,0,10,6,2,1,10,4,5,3,16,11,1,3
8,3,12,2,5870,223,2019-10-02,2020-01-20,2.35,2.35,2.35,17,5,10,4,16,10,10,1,19,6,4,1,13,11,11,1
10,9,7,2,5871,67,2019-10-02,2020-01-20,2.62,2.62,2.6200000000000006,8,5,1,3,10,8,9,0,0,2,0,2,8,6,2,2
10,9,10,1,5872,10,2019-10-02,2020-01-20,2.7,2.7,2.7,28,13,18,3,14,9,6,1,17,3,7,1,7,3,3,2
21,7,8,2,5873,5,2019-10-02,2020-01-20,2.76,2.76,2.7599999999999993,22,11,5,3,30,11,8,2,18,5,7,0,22,11,6,2
16,14,8,2,5874,19,2019-10-02,2020-01-20,2.49,2.49,2.490000000000001,9,13,6,3,6,5,0,3,2,2,1,0,1,2,2,1
7,9,7,1,5875,35,2019-10-02,2020-01-20,2.86,2.86,2.86,12,11,14,1,13,13,7,3,7,6,5,1,5,8,9,2
1,0,2,0,5876,392,2019-10-02,2020-01-20,3.0,3.0,3.0,12,0,8,1,16,25,18,2,16,13,18,0,8,12,7,4
3,0,0,0,5877,393,2019-10-02,2020-01-20,3.0,3.0,3.0,2,1,3,0,20,9,9,1,8,6,8,3,20,13,9,3
7,3,7,0,5878,394,2019-10-02,2020-01-20,3.0,3.0,3.0,3,3,4,0,24,15,11,2,9,0,1,0,26,27,22,5
3,6,6,3,5879,395,2019-10-02,2020-01-20,3.0,3.0,3.0,12,5,13,2,23,28,16,3,12,10,17,0,12,12,10,2
18,12,3,4,5880,28,2019-10-02,2020-01-20,3.33,3.33,3.3299999999999987,8,10,11,3,10,3,5,2,20,8,8,1,25,6,2,1
11,9,5,1,5881,20,2019-10-02,2020-01-20,3.49,3.49,3.4900000000000015,2,0,3,1,10,9,1,5,4,5,3,1,5,1,1,0
19,24,23,5,5882,317,2019-10-02,2020-01-20,3.95,3.95,3.9500000000000015,26,20,25,4,14,9,6,1,8,5,3,2,4,3,6,0
19,25,14,9,5883,318,2019-10-02,2020-01-20,3.95,3.95,3.9500000000000015,22,23,23,5,2,5,10,1,2,3,2,0,2,2,6,1
7,6,6,0,5884,319,2019-10-02,2020-01-20,3.95,3.95,3.9500000000000006,9,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5,3,1,1,5885,320,2019-10-02,2020-01-20,3.95,3.95,3.95,21,10,9,3,0,3,2,0,0,0,0,0,6,3,3,1
1,0,0,0,5886,47,2019-10-02,2020-01-20,3.97,3.97,3.97,8,8,5,4,4,4,2,2,1,1,2,0,1,0,0,1
3,4,4,0,5887,84,2019-10-02,2020-01-20,3.97,3.97,3.97,2,0,1,1,1,8,2,3,1,2,1,0,1,5,0,3
3,1,2,2,5888,3,2019-10-02,2020-01-20,3.97,3.97,3.97,3,5,4,1,9,7,4,1,3,6,2,4,1,0,0,1
13,31,12,3,5889,11,2019-10-02,2020-01-20,4.19,4.19,4.1899999999999995,10,11,6,1,9,15,11,2,7,16,4,1,3,11,4,3
16,1,3,0,5890,8,2019-10-02,2020-01-20,4.29,4.29,4.29,19,5,5,2,24,5,5,1,22,9,10,0,24,9,2,4
1,2,0,0,5891,40,2019-10-02,2020-01-20,4.44,4.44,4.44,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7,4,6,0,5892,14,2019-10-02,2020-01-20,4.44,4.44,4.440000000000001,4,1,0,2,8,3,6,0,0,0,0,0,5,1,4,2
9,7,8,2,5893,321,2019-10-02,2020-01-20,4.75,4.75,4.75,16,11,11,5,9,6,3,0,2,1,0,1,5,3,2,1
23,8,5,2,5894,12,2019-10-02,2020-01-20,4.75,4.75,4.75,20,8,4,4,17,4,5,1,27,4,3,1,12,4,0,1
22,16,11,5,5895,106,2019-10-02,2020-01-20,4.76,4.76,4.760000000000001,33,9,9,1,30,16,17,1,6,12,12,4,19,19,17,1
10,7,5,0,5896,7,2019-10-02,2020-01-20,4.76,4.76,4.759999999999999,1,8,6,0,17,11,7,4,6,2,2,0,7,4,1,3
6,2,6,0,5897,41,2019-10-02,2020-01-20,4.92,4.92,4.920000000000001,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24,7,6,0,5898,53,2019-10-02,2020-01-20,5.56,5.56,5.5600000000000005,15,8,6,2,11,4,8,0,4,3,2,4,9,4,1,1
7,9,5,1,5899,54,2019-10-02,2020-01-20,5.56,5.56,5.560000000000001,19,8,4,2,5,4,4,1,2,7,5,2,8,4,4,2
20,3,1,2,5900,6,2019-10-02,2020-01-20,5.56,5.56,5.5600000000000005,16,6,4,3,9,5,2,2,8,6,1,1,13,3,1,1
17,11,3,2,5901,34,2019-10-02,2020-01-20,5.56,5.56,5.5600000000000005,11,13,5,3,8,12,6,3,5,5,4,1,7,3,3,0
19,10,6,1,5902,23,2019-10-02,2020-01-20,5.56,5.56,5.5600000000000005,24,13,11,5,16,12,14,0,6,2,6,0,14,8,6,2
11,7,5,3,5903,26,2019-10-02,2020-01-20,5.56,5.56,5.560000000000001,12,8,4,3,8,4,5,3,2,3,2,0,4,3,1,1
37,17,18,3,5904,182,2019-10-02,2020-01-20,5.9,5.9,5.900000000000003,44,16,17,4,38,10,12,1,7,5,2,1,9,8,4,1
1,3,5,0,5905,9,2019-10-02,2020-01-20,6.02,6.02,6.02,8,4,3,1,5,3,1,2,4,9,5,2,2,3,3,2
27,12,18,5,5906,107,2019-10-02,2020-01-20,6.03,6.03,6.03,25,13,10,2,26,15,10,4,40,12,6,1,19,9,7,0
12,8,2,1,5907,9,2019-10-02,2020-01-20,6.11,6.11,6.110000000000001,10,7,5,2,5,5,3,2,3,6,7,1,7,10,6,2
3,1,1,0,5908,55,2019-10-02,2020-01-20,6.35,6.35,6.35,1,2,2,2,4,4,4,2,1,2,0,0,0,0,0,0
5,7,10,1,5909,28,2019-10-02,2020-01-20,7.46,7.46,7.459999999999998,13,13,10,1,16,10,6,1,11,8,3,3,9,11,10,2
18,5,4,2,5910,13,2019-10-02,2020-01-20,7.94,7.94,7.9399999999999995,18,10,8,3,7,2,0,1,7,3,1,2,5,2,0,1
5,6,4,0,5911,29,2019-10-02,2020-01-20,8.73,8.73,8.73,7,2,2,4,14,8,12,1,5,3,4,1,11,10,8,1
7,5,4,2,5912,244,2019-10-02,2020-01-20,9.52,9.52,9.519999999999998,11,6,6,2,4,2,1,0,3,6,0,3,5,4,3,2
19,7,6,1,5913,19,2019-10-02,2020-01-20,10.63,10.63,10.629999999999999,15,9,18,4,13,10,4,2,4,5,5,0,8,3,4,1
24,6,4,3,5914,27,2019-10-02,2020-01-20,11.11,11.11,11.110000000000005,10,6,3,1,13,3,0,1,6,2,0,0,12,11,2,5
10,3,1,1,5915,4,2019-10-02,2020-01-20,11.43,11.43,11.43,1,0,0,0,0,0,0,0,4,1,5,1,9,17,11,4
41,9,6,4,5916,13,2019-10-02,2020-01-20,14.29,14.29,14.289999999999997,44,13,9,2,36,18,10,1,22,15,10,0,63,13,13,4
13,6,7,1,5917,122,2019-10-02,2020-01-20,15.08,15.08,15.079999999999998,15,5,0,2,17,6,9,2,7,7,3,2,11,4,4,1
27,35,11,1,5918,35,2019-10-02,2020-01-20,16.67,16.67,16.670000000000012,20,11,3,1,20,11,11,4,17,11,12,1,19,10,1,1
36,10,4,1,5919,10,2019-10-02,2020-01-20,29.21,29.21,29.20999999999999,29,10,2,2,30,11,5,1,21,2,1,0,29,18,3,4
16,31,35,6,5920,12,2019-10-01,2020-01-20,0.22,0.22,0.22,8,2,43,1,9,11,50,2,9,3,49,2,13,15,79,2
1,4,2,0,5921,13,2019-10-01,2020-01-20,0.22,0.22,0.22,0,4,2,0,2,2,5,1,1,5,5,3,1,2,2,0
21,28,5,8,5922,14,2019-10-01,2020-01-20,0.32,0.32,0.32000000000000006,15,28,11,7,12,7,5,0,2,0,4,0,9,0,1,0
7,8,7,3,5923,14,2019-10-01,2020-01-20,0.32,0.32,0.31999999999999995,7,7,4,2,0,8,10,0,1,3,2,0,0,11,8,5
2,12,13,1,5924,15,2019-10-01,2020-01-20,0.32,0.32,0.32,3,10,9,1,2,5,7,1,2,6,5,2,2,9,9,3
1,10,8,3,5925,55,2019-10-01,2020-01-20,0.38,0.38,0.37999999999999995,4,16,13,4,4,14,10,0,1,4,9,0,3,12,15,3
25,11,15,2,5926,4,2019-10-01,2020-01-20,0.4,0.4,0.40000000000000013,34,18,7,1,23,18,7,4,31,9,12,2,24,12,9,0
3,6,2,2,5927,5,2019-10-01,2020-01-20,0.4,0.4,0.4,2,4,3,4,4,6,2,0,1,4,3,2,6,6,6,1
7,6,4,0,5928,6,2019-10-01,2020-01-20,0.4,0.4,0.39999999999999997,9,8,7,3,10,6,8,2,1,8,8,2,9,9,5,0
2,6,4,3,5929,56,2019-10-01,2020-01-20,0.48,0.48,0.48000000000000004,2,5,5,2,2,9,10,0,5,7,2,4,1,6,3,1
0,2,3,0,5930,57,2019-10-01,2020-01-20,0.48,0.48,0.48,1,0,0,1,0,3,8,0,2,7,1,0,2,4,0,3
1,6,2,3,5931,24,2019-10-01,2020-01-20,0.48,0.48,0.48,6,7,12,3,7,6,7,1,7,9,2,2,6,6,5,1
2,7,5,0,5932,25,2019-10-01,2020-01-20,0.48,0.48,0.4799999999999999,1,6,8,2,1,4,3,1,2,6,7,1,4,13,3,3
25,16,5,7,5933,5,2019-10-01,2020-01-20,0.21,0.21,0.21000000000000002,19,17,2,3,24,10,4,3,19,9,5,0,9,2,2,1
1,2,1,0,5934,142,2019-10-01,2020-01-20,0.56,0.56,0.56,3,3,0,3,2,11,11,1,1,3,0,2,1,2,0,1
3,15,12,4,5935,23,2019-10-01,2020-01-20,0.57,0.57,0.57,3,8,4,2,4,7,7,2,0,4,1,2,1,7,9,1
2,5,3,1,5936,24,2019-10-01,2020-01-20,0.73,0.73,0.73,2,6,5,1,2,8,4,5,4,4,7,1,2,5,0,0
6,23,12,3,5937,245,2019-10-01,2020-01-20,0.71,0.71,0.7100000000000002,2,30,9,4,3,6,0,1,1,3,5,0,7,10,2,2
3,7,9,3,5938,12,2019-10-01,2020-01-20,0.79,0.79,0.7900000000000001,6,4,3,2,13,11,15,2,5,3,10,0,1,7,7,3
1,3,1,0,5939,6,2019-10-01,2020-01-20,0.79,0.79,0.79,0,2,1,3,2,2,0,1,0,2,1,1,1,2,1,1
18,10,13,5,5940,7,2019-10-01,2020-01-20,0.79,0.79,0.7899999999999998,16,10,7,3,12,8,13,2,12,8,7,1,3,2,9,1
7,3,4,3,5941,67,2019-10-01,2020-01-20,0.79,0.79,0.79,5,4,4,3,5,5,1,4,1,4,8,0,4,2,2,0
4,6,4,3,5942,68,2019-10-01,2020-01-20,0.79,0.79,0.79,5,7,5,4,11,6,5,2,3,5,5,1,3,5,5,0
12,15,10,3,5943,16,2019-10-01,2020-01-20,0.75,0.75,0.75,10,21,21,4,6,13,6,2,11,8,6,0,12,6,3,1
10,9,8,1,5944,17,2019-10-01,2020-01-20,0.79,0.79,0.79,5,11,12,5,3,6,4,1,2,4,5,0,3,0,3,1
2,10,3,3,5945,269,2019-10-01,2020-01-20,0.32,0.32,0.32,4,13,4,5,1,2,0,0,0,1,3,1,0,0,0,0
10,12,3,3,5946,270,2019-10-01,2020-01-20,0.79,0.79,0.79,7,17,12,4,4,6,4,3,6,5,8,0,2,4,4,0
4,4,3,1,5947,271,2019-10-01,2020-01-20,0.79,0.79,0.79,3,6,10,2,4,4,6,1,6,8,10,2,9,8,7,2
11,9,2,5,5948,272,2019-10-01,2020-01-20,0.79,0.79,0.79,11,7,5,0,15,13,13,5,6,4,2,0,9,6,6,2
6,2,2,1,5949,273,2019-10-01,2020-01-20,0.79,0.79,0.7900000000000001,7,3,5,1,3,2,2,4,1,2,0,0,5,2,3,2
4,7,4,0,5950,47,2019-10-01,2020-01-20,0.79,0.79,0.7899999999999999,11,2,2,2,12,9,5,5,6,4,5,0,2,2,3,0
20,5,6,1,5951,48,2019-10-01,2020-01-20,0.79,0.79,0.7899999999999999,21,5,6,4,15,6,7,1,6,3,2,1,8,5,2,1
8,14,4,8,5952,42,2019-10-01,2020-01-20,0.79,0.79,0.7899999999999999,7,10,6,2,10,7,4,3,5,8,8,2,9,3,4,0
1,5,0,2,5953,143,2019-10-01,2020-01-20,0.79,0.79,0.79,0,8,4,4,1,4,1,3,2,0,0,0,0,0,0,0
4,11,10,5,5954,31,2019-10-01,2020-01-20,0.79,0.79,0.7900000000000001,7,10,5,3,5,14,12,4,0,3,3,0,0,1,3,0
5,1,2,1,5955,6,2019-10-01,2020-01-20,0.79,0.79,0.79,4,4,0,4,0,3,0,1,1,4,1,1,2,2,1,1
9,8,5,4,5956,3,2019-10-01,2020-01-20,0.79,0.79,0.7899999999999999,4,4,4,3,8,6,2,1,5,3,5,1,7,1,0,2
6,7,2,2,5957,26,2019-10-01,2020-01-20,0.79,0.79,0.79,5,4,10,1,4,8,2,2,5,9,8,3,9,10,5,1
10,13,7,3,5958,7,2019-10-01,2020-01-20,0.87,0.87,0.8699999999999998,15,16,10,2,9,18,9,1,11,4,3,3,13,10,4,1
4,9,3,1,5959,28,2019-10-01,2020-01-20,0.87,0.87,0.87,10,15,9,2,5,10,3,2,3,11,7,1,7,14,6,2
4,7,2,1,5960,29,2019-10-01,2020-01-20,0.9,0.9,0.9000000000000001,0,14,2,3,2,24,16,2,0,5,1,1,4,3,3,1
2,2,1,1,5961,8,2019-10-01,2020-01-20,0.92,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,5962,9,2019-10-01,2020-01-20,0.95,0.95,0.95,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
4,4,3,1,5963,274,2019-10-01,2020-01-20,0.95,0.95,0.9500000000000001,14,10,4,4,5,7,9,1,4,1,0,1,5,2,2,1
0,0,2,0,5964,49,2019-10-01,2020-01-20,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,12,12,4,5965,144,2019-10-01,2020-01-20,0.95,0.95,0.9500000000000001,6,17,5,2,2,16,7,3,2,5,1,2,0,2,5,0
4,1,0,0,5966,44,2019-10-01,2020-01-20,1.02,1.02,1.02,3,4,1,2,0,1,0,1,0,3,1,1,1,5,1,3
6,1,0,0,5967,45,2019-10-01,2020-01-20,1.02,1.02,1.02,0,0,2,0,0,0,0,1,5,9,2,3,3,5,1,2
11,6,6,1,5968,5,2019-10-01,2020-01-20,1.03,1.03,1.03,29,18,12,2,16,9,11,3,3,3,3,0,10,4,2,2
3,0,0,0,5969,50,2019-10-01,2020-01-20,1.1,1.1,1.1,4,2,1,1,2,2,0,1,3,4,3,3,2,1,0,2
1,0,0,0,5970,85,2019-10-01,2020-01-20,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,2,2,1,5971,145,2019-10-01,2020-01-20,1.11,1.11,1.11,1,8,3,3,1,8,5,2,3,2,2,0,1,4,5,2
3,6,5,3,5972,83,2019-10-01,2020-01-20,1.11,1.11,1.11,9,16,5,3,6,11,4,1,4,7,9,0,5,6,8,3
3,12,4,8,5973,146,2019-10-01,2020-01-20,1.19,1.19,1.1899999999999995,3,6,4,2,11,11,2,3,2,4,3,1,2,6,5,1
1,3,0,2,5974,25,2019-10-01,2020-01-20,1.19,1.19,1.19,1,2,2,1,1,0,0,1,0,0,0,0,0,3,2,0
9,2,1,1,5975,19,2019-10-01,2020-01-20,1.25,1.25,1.25,8,0,1,0,3,0,5,0,4,13,12,1,13,18,7,6
5,10,6,4,5976,69,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,4,5,5,1,2,6,6,3,3,3,6,1,1,5,2,2
8,5,14,2,5977,275,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,3,10,8,3,5,7,3,3,8,2,6,1,5,7,5,0
13,10,4,3,5978,276,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,0,0,5,0,22,14,8,3,9,4,5,0,11,8,6,4
4,10,7,3,5979,277,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,4,13,5,4,1,4,11,2,5,1,4,0,2,8,1,1
5,6,0,4,5980,11,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,11,10,4,1,5,6,13,0,4,7,4,2,7,4,5,4
2,10,6,3,5981,62,2019-10-01,2020-01-20,1.27,1.27,1.2699999999999998,8,7,7,0,6,5,1,0,1,3,1,2,10,10,2,5
1,6,6,3,5982,63,2019-10-01,2020-01-20,1.27,1.27,1.27,2,10,4,2,1,3,8,0,1,4,4,3,2,7,9,2
3,11,9,3,5983,84,2019-10-01,2020-01-20,1.29,1.29,1.29,4,11,15,3,4,9,2,2,2,6,4,1,3,8,4,1
1,15,3,3,5984,85,2019-10-01,2020-01-20,1.19,1.19,1.1899999999999997,4,18,5,4,1,5,1,0,0,0,0,0,0,0,0,0
9,8,1,2,5985,86,2019-10-01,2020-01-20,1.35,1.35,1.35,10,5,6,3,5,7,3,3,6,5,0,1,8,2,2,0
0,0,8,0,5986,87,2019-10-01,2020-01-20,1.35,1.35,1.35,5,4,7,3,7,11,5,2,2,3,3,1,5,5,1,1
5,6,26,2,5987,51,2019-10-01,2020-01-20,1.43,1.43,1.43,5,7,5,4,9,13,11,2,11,2,4,1,3,3,3,0
3,8,4,1,5988,24,2019-10-01,2020-01-20,1.43,1.43,1.43,1,14,8,4,0,2,2,0,0,3,1,2,2,6,2,1
1,0,0,0,5989,86,2019-10-01,2020-01-20,1.43,1.43,1.43,2,2,18,4,0,2,1,0,1,1,0,0,0,3,3,1
2,0,0,0,5990,21,2019-10-01,2020-01-20,1.51,1.51,1.51,11,6,2,1,16,15,8,4,9,9,6,2,15,6,5,0
5,4,4,1,5991,64,2019-10-01,2020-01-20,1.51,1.51,1.51,5,4,4,1,8,6,0,1,5,3,2,1,1,0,0,0
15,23,7,2,5992,246,2019-10-01,2020-01-20,1.59,1.59,1.59,10,11,8,2,11,15,6,3,7,10,3,2,8,7,9,0
0,1,1,0,5993,247,2019-10-01,2020-01-20,1.59,1.59,1.59,0,0,2,0,1,0,2,0,1,2,6,1,0,0,0,0
0,12,5,2,5994,248,2019-10-01,2020-01-20,1.43,1.43,1.43,3,11,6,2,0,1,0,0,0,0,0,0,0,1,0,0
9,15,11,0,5995,249,2019-10-01,2020-01-20,1.59,1.59,1.5899999999999999,10,19,13,4,2,5,6,0,2,1,1,1,9,5,4,2
0,2,2,1,5996,250,2019-10-01,2020-01-20,1.59,1.59,1.5900000000000003,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1
2,6,7,1,5997,251,2019-10-01,2020-01-20,1.59,1.59,1.59,1,4,2,1,5,6,7,2,1,6,0,3,5,7,3,1
21,9,8,1,5998,43,2019-10-01,2020-01-20,1.59,1.59,1.59,28,4,3,3,18,12,8,2,9,5,8,1,12,7,3,1
12,14,9,0,5999,88,2019-10-01,2020-01-20,1.59,1.59,1.59,3,6,9,0,0,0,7,0,0,0,0,0,3,3,0,2
3,6,2,2,6000,6,2019-10-01,2020-01-20,1.59,1.59,1.59,4,6,3,2,9,6,3,1,0,8,3,3,3,2,2,1
8,19,6,6,6001,2,2019-10-01,2020-01-20,1.59,1.59,1.59,14,3,4,1,18,4,3,1,16,9,4,1,7,9,13,4
13,6,4,1,6002,21,2019-10-01,2020-01-20,1.59,1.59,1.59,9,11,3,5,10,5,5,0,3,1,0,1,3,0,1,1
3,4,1,5,6003,4,2019-10-01,2020-01-20,1.59,1.59,1.59,5,4,4,2,4,2,1,1,3,3,6,0,5,4,11,4
11,12,5,2,6004,5,2019-10-01,2020-01-20,1.59,1.59,1.59,5,5,4,3,10,6,4,1,8,9,12,2,6,5,4,1
6,6,10,1,6005,52,2019-10-01,2020-01-20,1.65,1.65,1.6500000000000001,10,10,3,3,9,9,4,2,0,5,5,0,5,3,2,2
1,3,4,2,6006,53,2019-10-01,2020-01-20,1.67,1.67,1.67,5,9,7,3,2,8,3,2,6,7,7,2,2,1,2,0
6,9,5,3,6007,87,2019-10-01,2020-01-20,1.67,1.67,1.67,6,3,0,2,7,10,5,1,4,7,6,0,3,10,4,4
6,7,6,4,6008,89,2019-10-01,2020-01-20,1.68,1.68,1.68,4,5,7,1,9,5,3,4,7,1,1,1,4,1,2,1
18,5,4,2,6009,7,2019-10-01,2020-01-20,1.68,1.68,1.68,12,3,7,1,36,8,6,3,17,4,3,0,25,5,0,3
7,2,2,0,6010,8,2019-10-01,2020-01-20,1.68,1.68,1.68,18,7,2,4,21,4,0,1,8,4,2,2,14,3,1,0
11,9,0,2,6011,9,2019-10-01,2020-01-20,1.68,1.68,1.68,13,6,4,1,26,6,6,2,6,10,3,1,8,9,2,3
