view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
9,15,8,4,2213,21,2019-10-01,2019-12-16,1.27,1.27,1.2699999999999998,4,13,20,4,26,31,35,5,27,55,10,10,7,35,18,7
14,19,5,9,2214,12,2019-10-01,2019-12-16,1.43,1.43,1.43,28,17,15,8,15,17,3,5,12,11,9,5,15,22,14,8
7,0,3,0,2215,41,2019-10-01,2019-12-16,1.43,1.43,1.4300000000000002,3,6,2,2,2,0,6,0,3,0,13,0,26,80,33,24
4,16,10,4,2216,99,2019-10-01,2019-12-16,1.57,1.57,1.57,13,18,18,3,5,32,31,6,5,21,20,6,14,28,21,11
11,17,17,6,2217,100,2019-10-01,2019-12-16,1.59,1.59,1.59,32,28,14,6,12,25,7,6,11,23,20,7,15,34,21,7
10,4,6,1,2218,142,2019-10-01,2019-12-16,1.73,1.73,1.7300000000000002,15,7,29,2,53,76,46,24,1,0,10,0,3,0,13,0
8,4,2,2,2219,143,2019-10-01,2019-12-16,1.73,1.73,1.73,6,7,9,2,14,12,26,4,20,49,39,10,34,42,33,10
14,17,17,3,2220,144,2019-10-01,2019-12-16,1.73,1.73,1.7299999999999998,23,14,12,5,3,0,11,0,2,3,10,2,57,56,72,19
23,21,15,2,2221,145,2019-10-01,2019-12-16,1.73,1.73,1.7299999999999998,13,11,20,2,23,31,46,8,50,89,53,14,13,14,14,2
50,56,35,11,2222,146,2019-10-01,2019-12-16,1.73,1.73,1.7300000000000002,61,56,53,6,78,67,34,18,7,8,15,1,29,50,37,1
4,4,6,1,2223,147,2019-10-01,2019-12-16,1.73,1.73,1.7300000000000002,3,2,4,0,14,20,24,5,22,33,29,10,36,40,44,11
31,16,20,6,2224,46,2019-10-01,2019-12-16,1.78,1.78,1.7800000000000007,35,22,16,5,33,17,16,5,41,26,19,4,50,30,26,12
16,4,11,2,2225,148,2019-10-01,2019-12-16,2.37,2.37,2.3700000000000006,21,9,14,1,43,42,42,7,36,29,23,8,36,38,36,10
10,5,4,0,2226,149,2019-10-01,2019-12-16,2.37,2.37,2.3700000000000006,20,10,11,3,36,31,39,4,28,30,27,7,45,54,43,12
6,3,13,1,2227,14,2019-10-01,2019-12-16,2.38,2.38,2.3799999999999994,29,33,14,4,8,0,12,0,19,0,26,0,57,49,75,22
0,0,5,0,2228,10,2019-10-01,2019-12-16,2.68,2.68,2.68,11,1,6,1,9,20,5,7,15,11,10,5,28,28,5,13
25,14,13,2,2229,5,2019-10-01,2019-12-16,2.7,2.7,2.7000000000000006,29,21,24,5,30,26,22,6,43,33,26,7,43,32,16,8
4,2,7,2,2230,13,2019-10-01,2019-12-16,2.78,2.78,2.78,6,4,11,1,0,0,14,0,3,0,20,0,37,91,68,25
1,0,3,0,2231,1,2019-10-01,2019-12-16,2.78,2.78,2.78,11,16,6,6,14,14,4,6,19,20,9,8,22,20,17,6
16,17,10,3,2232,42,2019-10-01,2019-12-16,2.83,2.83,2.8299999999999987,23,17,12,9,37,21,23,4,23,28,9,4,23,23,15,9
13,15,8,5,2233,101,2019-10-01,2019-12-16,2.86,2.86,2.86,27,9,3,4,13,19,15,6,18,17,9,6,14,18,3,10
1,7,7,0,2234,5,2019-10-01,2019-12-16,2.86,2.86,2.86,3,19,11,2,6,22,10,9,0,9,4,6,3,23,21,9
29,13,12,1,2235,54,2019-10-01,2019-12-16,3.0,3.0,3.0,26,17,20,1,24,21,17,1,46,28,23,8,54,52,50,16
8,5,8,1,2236,11,2019-10-01,2019-12-16,3.14,3.14,3.14,16,11,12,2,9,10,13,6,12,22,12,8,24,26,18,10
40,12,9,3,2237,80,2019-10-01,2019-12-16,3.49,3.49,3.49,28,13,19,4,35,20,19,1,48,27,33,7,47,40,22,14
291,63,41,6,2238,6,2019-10-01,2019-12-16,3.65,3.65,3.649999999999991,271,42,17,6,226,36,18,8,224,56,27,8,192,36,13,4
1019,44,28,6,2239,7,2019-10-01,2019-12-16,3.65,3.65,3.650000000000009,1368,50,36,4,433,45,29,6,533,59,28,10,404,36,13,6
43,18,15,5,2240,150,2019-10-01,2019-12-16,3.95,3.95,3.950000000000002,15,3,4,1,6,0,8,0,65,56,79,11,95,80,62,14
27,21,11,8,2241,15,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999993,22,15,10,4,8,0,5,0,55,31,38,8,68,56,54,14
32,25,58,3,2242,16,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999993,13,7,6,0,20,8,20,5,42,42,31,9,59,34,28,12
15,14,6,5,2243,5,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999998,16,15,9,6,18,19,7,7,19,15,5,6,7,19,6,7
16,15,6,4,2244,6,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999998,32,19,12,8,44,27,18,4,35,14,16,7,27,18,11,7
11,13,8,2,2245,15,2019-10-01,2019-12-16,4.05,4.05,4.049999999999999,8,12,15,2,13,22,9,10,17,18,15,4,28,34,31,10
40,32,23,8,2246,6,2019-10-01,2019-12-16,4.11,4.11,4.110000000000001,47,60,32,17,13,12,15,3,27,14,10,3,26,19,13,3
21,13,12,1,2247,16,2019-10-01,2019-12-16,4.27,4.27,4.269999999999998,30,16,21,3,27,27,24,6,46,26,28,5,39,29,25,12
46,12,10,3,2248,53,2019-10-01,2019-12-16,4.6,4.6,4.599999999999998,39,14,10,3,46,12,11,3,52,24,19,11,64,33,28,9
12,8,8,2,2249,34,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,23,15,6,2,14,23,16,6,44,34,54,7,43,38,77,11
13,10,10,1,2250,21,2019-10-01,2019-12-16,4.6,4.6,4.6,37,17,14,4,29,17,11,3,15,0,15,0,68,48,30,19
11,0,2,0,2251,51,2019-10-01,2019-12-16,4.76,4.76,4.76,6,2,10,1,24,21,22,6,39,24,21,6,59,38,34,13
17,16,17,2,2252,52,2019-10-01,2019-12-16,4.76,4.76,4.76,13,11,14,1,27,31,29,6,33,48,31,10,39,46,24,9
1,1,7,1,2253,12,2019-10-01,2019-12-16,4.76,4.76,4.76,3,0,3,0,12,13,13,2,33,29,18,5,26,40,16,19
19,10,11,3,2254,12,2019-10-01,2019-12-16,4.76,4.76,4.76,21,30,11,8,23,16,18,2,43,28,20,4,32,40,17,12
10,5,6,0,2255,13,2019-10-01,2019-12-16,4.92,4.92,4.920000000000001,11,12,14,4,16,22,22,4,32,14,11,8,30,30,12,10
59,22,20,5,2256,1,2019-10-01,2019-12-16,5.16,5.16,5.1599999999999975,65,30,13,6,34,30,22,3,54,24,19,10,84,35,26,7
19,9,8,5,2257,27,2019-10-01,2019-12-16,5.24,5.24,5.240000000000001,22,9,6,4,10,12,12,3,15,22,20,6,37,31,21,13
90,25,11,13,2258,14,2019-10-01,2019-12-16,5.24,5.24,5.240000000000004,100,19,15,5,40,18,8,6,63,16,16,5,90,32,27,10
164,36,33,8,2259,2,2019-10-01,2019-12-16,5.24,5.24,5.2400000000000055,166,25,32,3,154,35,37,7,178,35,31,7,200,47,37,9
90,30,37,3,2260,17,2019-10-01,2019-12-16,5.56,5.56,5.560000000000001,83,25,25,3,97,22,33,4,146,58,45,8,163,46,45,11
79,15,22,2,2261,1,2019-10-01,2019-12-16,5.56,5.56,5.560000000000001,52,18,15,4,50,16,13,4,62,26,23,9,56,26,25,9
31,24,11,4,2262,1,2019-10-01,2019-12-16,5.71,5.71,5.709999999999997,18,13,11,3,21,15,4,3,23,15,8,9,22,26,15,11
33,17,11,5,2263,12,2019-10-01,2019-12-16,5.95,5.95,5.950000000000001,45,16,11,7,42,16,13,4,54,30,21,7,64,21,13,8
16,15,9,3,2264,11,2019-10-01,2019-12-16,6.17,6.17,6.170000000000002,18,9,3,6,19,10,4,5,22,20,16,6,16,26,15,9
15,20,10,3,2265,102,2019-10-01,2019-12-16,7.14,7.14,7.14,14,22,17,4,21,34,29,5,22,24,36,8,29,39,40,9
35,18,9,6,2266,15,2019-10-01,2019-12-16,7.14,7.14,7.139999999999996,35,14,6,2,37,21,16,4,51,31,19,11,52,24,17,9
60,22,19,4,2267,54,2019-10-01,2019-12-16,7.46,7.46,7.459999999999997,43,24,25,4,76,23,17,6,52,30,16,8,63,31,36,8
12,14,10,4,2268,81,2019-10-01,2019-12-16,7.78,7.78,7.779999999999999,16,11,11,4,18,13,15,2,35,27,24,5,40,47,37,15
21,11,8,3,2269,55,2019-10-01,2019-12-16,7.94,7.94,7.939999999999999,32,17,13,4,37,15,7,6,57,23,17,8,56,33,25,8
55,22,23,6,2270,5,2019-10-01,2019-12-16,7.94,7.94,7.939999999999999,67,26,16,5,36,10,11,4,40,14,11,7,81,40,22,10
19,15,17,2,2271,82,2019-10-01,2019-12-16,8.81,8.81,8.81,33,14,14,3,36,18,14,5,42,32,15,7,59,35,44,11
48,38,33,8,2272,56,2019-10-01,2019-12-16,9.37,9.37,9.370000000000001,30,29,35,4,23,22,17,6,26,17,7,6,67,32,15,10
19,13,9,3,2273,103,2019-10-01,2019-12-16,9.52,9.52,9.519999999999998,27,23,14,6,32,26,13,5,39,23,22,7,51,37,24,8
23,8,9,1,2274,104,2019-10-01,2019-12-16,9.52,9.52,9.519999999999998,37,19,8,7,47,24,21,5,49,21,16,4,54,29,29,10
41,19,19,4,2275,15,2019-10-01,2019-12-16,10.16,10.16,10.16,56,22,25,3,60,21,12,2,69,35,20,11,59,32,19,10
27,29,17,8,2276,2,2019-10-01,2019-12-16,9.76,9.76,9.759999999999996,27,14,8,2,32,16,8,5,13,0,3,0,57,46,19,19
71,39,13,13,2277,13,2019-10-01,2019-12-16,18.25,18.25,18.25,37,22,15,3,31,20,9,4,62,34,21,7,64,49,21,12
61,17,8,3,2278,2,2019-10-01,2019-12-16,17.46,17.46,17.459999999999994,60,18,7,2,19,0,6,0,113,30,7,15,123,42,24,9
7,0,15,0,2279,7,2019-12-01,2019-12-16,2.06,2.06,2.0599999999999996,19,42,27,11,21,50,40,12,2,5,2,2,0,0,0,0
32,20,16,10,2280,8,2019-12-01,2019-12-16,2.06,2.06,2.060000000000001,26,31,26,12,27,34,31,13,0,3,2,0,0,0,0,0
119,46,41,8,2281,6,2019-12-01,2019-12-16,6.35,6.35,6.350000000000008,113,48,39,11,95,54,43,10,13,12,6,4,0,0,0,0
1,0,10,0,2282,155,2019-11-21,2019-12-16,1.59,1.59,1.59,26,31,27,9,17,12,23,0,31,31,32,4,52,93,47,12
35,39,7,7,2283,156,2019-11-20,2019-12-16,1.59,1.59,1.5900000000000007,46,30,20,8,32,13,12,2,32,27,23,9,32,33,10,6
3,0,12,1,2284,157,2019-11-20,2019-12-16,1.59,1.59,1.59,32,30,14,8,17,10,11,1,15,0,3,0,42,74,59,16
12,6,10,3,2285,158,2019-11-19,2019-12-16,1.27,1.27,1.2699999999999998,31,21,17,1,31,30,18,7,38,47,19,9,27,27,9,8
18,18,14,2,2286,159,2019-11-18,2019-12-16,1.59,1.59,1.59,34,30,21,8,18,6,15,1,70,34,37,8,27,45,15,8
0,0,6,0,2287,160,2019-11-16,2019-12-16,1.59,1.59,1.59,16,17,15,6,18,11,0,4,20,0,16,0,73,78,56,15
30,14,14,1,2288,161,2019-11-14,2019-12-16,1.59,1.59,1.59,52,28,17,6,29,9,8,4,114,46,24,10,58,40,20,5
6,0,8,0,2289,162,2019-11-12,2019-12-16,1.59,1.59,1.59,46,31,15,8,18,7,12,1,19,0,8,0,62,57,28,16
3,8,9,5,2290,9,2019-11-07,2019-12-16,1.51,1.51,1.51,5,12,6,7,9,15,8,2,13,31,4,10,12,34,19,6
7,8,8,2,2291,163,2019-11-05,2019-12-16,2.38,2.38,2.3799999999999994,12,11,8,3,37,27,23,6,52,34,28,6,52,38,28,10
21,14,11,6,2292,164,2019-11-05,2019-12-16,2.38,2.38,2.3800000000000003,32,24,13,10,37,38,25,9,12,10,11,2,18,20,47,4
2,0,2,0,2293,165,2019-11-01,2019-12-16,0.67,0.67,0.67,6,0,5,0,18,0,23,0,80,101,46,25,14,0,8,0
8,10,8,1,2294,3,2019-10-18,2019-12-16,2.48,2.48,2.48,17,10,15,5,19,24,19,6,29,24,13,6,23,28,14,8
378,32,21,5,2295,8,2019-10-18,2019-12-16,49.21,49.21,49.21000000000003,383,34,21,5,297,30,13,4,389,35,19,9,307,31,21,7
1,11,4,4,2296,5,2019-10-07,2019-12-16,0.56,0.56,0.5600000000000002,4,11,5,5,2,20,9,1,1,24,20,12,4,26,14,7
7,9,5,3,2297,54,2019-10-05,2019-12-16,1.56,1.56,1.5600000000000003,13,12,7,7,8,9,5,3,18,21,9,12,4,11,4,3
2,8,11,4,2298,105,2019-10-05,2019-12-16,1.57,1.57,1.57,17,16,12,6,3,12,2,4,8,17,5,6,6,31,18,9
21,11,4,7,2299,11,2019-10-04,2019-12-16,4.76,4.76,4.76,39,16,10,5,37,27,10,8,28,9,14,3,59,30,18,9
17,23,16,5,2300,106,2019-10-03,2019-12-16,3.33,3.33,3.329999999999999,15,32,16,9,17,13,10,3,32,25,20,7,24,28,16,6
21,12,8,2,2301,22,2019-10-02,2019-12-16,1.27,1.27,1.2699999999999998,18,13,17,6,22,30,24,4,42,25,16,7,16,38,17,8
21,13,13,1,2302,13,2019-10-02,2019-12-16,2.86,2.86,2.86,23,25,22,7,24,20,18,8,28,33,22,6,19,27,12,4
13,0,34,0,2303,42,2019-10-02,2019-12-16,4.92,4.92,4.92,155,139,98,17,14,8,4,4,27,18,21,2,23,13,8,2
30,5,3,6,2304,7,2019-10-02,2019-12-16,5.56,5.56,5.560000000000001,20,10,6,4,23,16,5,4,22,26,16,9,38,18,10,8
15,25,12,6,2305,5,2019-10-01,2019-12-16,0.37,0.37,0.37,21,17,13,6,12,25,22,3,31,20,17,3,24,35,21,13
20,31,15,6,2306,6,2019-10-01,2019-12-16,0.37,0.37,0.3699999999999999,26,15,13,5,29,37,6,8,5,17,17,2,13,22,23,10
3,11,3,5,2307,66,2019-10-01,2019-12-16,0.38,0.38,0.37999999999999995,8,9,7,4,2,14,8,4,4,39,5,2,18,62,28,15
0,8,3,1,2308,6,2019-10-01,2019-12-16,0.56,0.56,0.56,3,6,9,5,0,11,2,3,5,17,18,8,4,23,5,9
5,9,14,1,2309,15,2019-10-01,2019-12-16,0.38,0.38,0.38,7,17,10,2,5,20,4,9,11,14,6,6,14,22,22,8
3,6,10,3,2310,5,2019-10-01,2019-12-16,0.63,0.63,0.63,7,7,11,2,4,25,13,5,13,30,22,7,13,29,24,11
8,12,4,2,2311,14,2019-10-01,2019-12-16,0.63,0.63,0.63,4,6,6,1,3,0,8,0,17,23,11,11,16,30,19,13
0,0,1,0,2312,16,2019-10-01,2019-12-16,0.78,0.78,0.78,0,0,1,0,2,0,5,0,0,10,15,4,17,86,23,21
13,9,13,2,2313,15,2019-10-01,2019-12-16,0.79,0.79,0.79,11,12,5,2,9,18,8,10,10,21,18,6,20,27,23,7
8,6,6,0,2314,3,2019-10-01,2019-12-16,0.79,0.79,0.79,17,12,13,5,18,18,3,5,17,21,10,11,11,10,3,4
6,16,4,5,2315,17,2019-10-01,2019-12-16,0.79,0.79,0.7899999999999999,5,16,11,3,6,25,17,6,9,26,6,7,11,25,13,9
45,17,11,4,2316,2,2019-10-01,2019-12-16,0.95,0.95,0.9499999999999995,41,16,10,4,54,25,20,4,52,31,30,10,58,29,13,7
3,5,8,1,2317,21,2019-10-01,2019-12-16,1.05,1.05,1.05,2,3,3,3,9,17,16,3,8,48,8,11,12,72,15,8
28,12,15,1,2318,37,2019-10-01,2019-12-16,1.27,1.27,1.2699999999999996,9,10,12,2,14,9,12,1,43,17,10,8,36,38,36,14
10,0,5,0,2319,11,2019-10-01,2019-12-16,1.24,1.24,1.24,10,8,5,2,11,0,8,0,9,3,18,2,40,74,35,21
26,19,12,9,2320,12,2019-10-01,2019-12-16,1.35,1.35,1.3500000000000005,18,13,5,5,21,24,9,7,17,16,13,6,22,21,11,7
13,12,10,4,2321,166,2019-10-01,2019-12-16,1.59,1.59,1.5899999999999999,30,11,13,1,37,18,18,4,51,30,36,6,48,46,33,14
1,0,0,0,2322,167,2019-10-01,2019-12-16,1.59,1.59,1.59,1,0,13,0,21,12,10,4,30,9,8,6,45,40,39,15
22,27,9,7,2323,3,2019-10-01,2019-12-16,1.59,1.59,1.5900000000000005,15,28,17,7,7,16,14,8,9,19,10,5,17,41,18,5
7,10,7,1,2324,151,2019-10-01,2019-12-16,1.73,1.73,1.7300000000000002,8,8,23,4,25,27,39,6,31,46,37,6,33,47,54,9
34,55,34,7,2325,152,2019-10-01,2019-12-16,1.73,1.73,1.7299999999999993,11,15,7,1,3,0,7,0,63,102,71,18,18,20,8,6
12,20,14,5,2326,153,2019-10-01,2019-12-16,1.73,1.73,1.7300000000000004,22,17,16,4,3,0,12,0,64,89,71,13,62,53,58,8
8,8,15,3,2327,168,2019-10-01,2019-12-16,1.75,1.75,1.75,19,15,15,5,10,19,9,6,13,20,16,5,22,29,20,9
25,18,14,10,2328,55,2019-10-01,2019-12-16,1.75,1.75,1.75,42,38,30,10,28,26,24,4,43,27,26,4,47,40,26,7
25,30,15,9,2329,43,2019-10-01,2019-12-16,1.9,1.9,1.8999999999999995,34,30,21,3,24,18,8,7,9,14,8,6,25,30,19,9
14,18,11,4,2330,35,2019-10-01,2019-12-16,2.05,2.05,2.0500000000000003,12,16,9,1,4,0,11,0,37,54,43,13,46,55,46,11
10,14,19,3,2331,36,2019-10-01,2019-12-16,2.05,2.05,2.0500000000000003,20,26,29,4,21,31,14,6,25,32,20,9,30,32,32,6
7,27,16,3,2332,37,2019-10-01,2019-12-16,2.05,2.05,2.05,11,24,21,4,42,36,23,10,32,50,51,7,21,25,26,4
10,20,18,5,2333,5,2019-10-01,2019-12-16,2.22,2.22,2.2199999999999998,14,24,14,4,13,27,16,4,17,19,13,4,29,41,21,13
26,16,12,2,2334,154,2019-10-01,2019-12-16,2.37,2.37,2.3699999999999997,10,14,10,4,2,0,13,0,14,0,24,0,81,79,79,21
11,6,9,0,2335,2,2019-10-01,2019-12-16,2.38,2.38,2.3799999999999994,65,35,49,12,8,8,3,3,19,11,11,3,33,28,19,7
12,6,3,0,2336,44,2019-10-01,2019-12-16,2.62,2.62,2.6200000000000006,13,13,8,7,9,10,7,0,14,20,13,7,33,27,27,11
25,9,3,3,2337,45,2019-10-01,2019-12-16,2.62,2.62,2.62,22,9,11,4,14,10,15,1,42,21,18,6,52,36,20,14
10,11,13,4,2338,46,2019-10-01,2019-12-16,2.62,2.62,2.620000000000001,23,17,13,5,22,14,6,5,13,18,7,7,9,22,17,8
18,13,8,5,2339,21,2019-10-01,2019-12-16,2.62,2.62,2.6200000000000006,44,28,15,10,29,23,17,5,24,14,11,4,29,22,8,6
15,12,5,5,2340,14,2019-10-01,2019-12-16,2.68,2.68,2.68,24,16,16,1,20,25,12,8,20,24,10,4,31,26,17,12
15,7,9,2,2341,6,2019-10-01,2019-12-16,2.7,2.7,2.6999999999999997,16,19,20,6,31,17,19,3,35,34,25,7,26,37,21,9
102,21,19,3,2342,5,2019-10-01,2019-12-16,2.86,2.86,2.860000000000001,87,33,20,5,90,34,19,7,108,31,20,4,117,23,11,9
15,13,15,4,2343,3,2019-10-01,2019-12-16,3.33,3.33,3.3299999999999987,7,24,14,6,9,20,15,4,12,30,11,8,11,27,18,7
8,9,3,3,2344,2,2019-10-01,2019-12-16,3.41,3.41,3.4099999999999997,21,25,14,5,24,34,21,4,18,18,21,3,30,36,16,13
28,18,19,6,2345,1,2019-10-01,2019-12-16,3.49,3.49,3.49,48,19,7,5,34,18,9,4,46,13,4,6,41,20,4,10
30,14,14,3,2346,7,2019-10-01,2019-12-16,3.49,3.49,3.4900000000000007,54,21,10,7,34,23,19,5,33,23,16,2,35,34,23,11
56,40,16,8,2347,15,2019-10-01,2019-12-16,3.65,3.65,3.650000000000003,31,26,7,7,33,19,10,5,21,12,5,6,55,26,13,7
17,8,14,2,2348,4,2019-10-01,2019-12-16,3.81,3.81,3.81,15,21,19,7,21,18,9,4,38,25,19,8,33,22,18,6
13,6,9,1,2349,155,2019-10-01,2019-12-16,3.95,3.95,3.9499999999999997,19,6,22,3,57,60,53,12,12,28,26,5,31,21,20,5
13,14,6,3,2350,17,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999998,19,8,10,5,23,19,22,3,37,22,11,8,37,23,19,9
14,11,16,0,2351,47,2019-10-01,2019-12-16,3.97,3.97,3.9699999999999998,19,15,12,5,23,23,21,6,22,14,14,4,49,35,29,10
41,20,8,8,2352,3,2019-10-01,2019-12-16,4.29,4.29,4.290000000000002,47,27,25,5,33,30,26,4,41,29,21,6,31,18,9,10
16,11,6,1,2353,83,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,27,13,17,3,16,15,10,3,38,21,24,7,53,26,12,12
40,42,36,7,2354,43,2019-10-01,2019-12-16,4.44,4.44,4.439999999999999,95,82,71,16,11,6,0,2,14,7,14,3,18,8,13,4
59,55,63,9,2355,44,2019-10-01,2019-12-16,4.44,4.44,4.439999999999999,69,82,50,18,3,5,1,1,17,9,6,2,12,10,3,4
14,14,19,2,2356,9,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,16,17,15,6,8,18,18,2,18,23,9,6,21,23,21,11
39,8,5,1,2357,2,2019-10-01,2019-12-16,4.59,4.59,4.590000000000002,20,3,8,2,27,5,6,1,74,38,22,10,84,43,27,12
11,8,6,3,2358,35,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,15,15,13,3,17,9,4,5,28,22,12,9,33,33,33,8
16,22,20,2,2359,36,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,14,21,22,2,22,9,13,4,59,39,29,9,71,57,71,10
17,4,7,0,2360,37,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,11,9,11,5,27,10,21,4,40,29,26,5,34,51,44,11
10,17,7,3,2361,38,2019-10-01,2019-12-16,4.44,4.44,4.4399999999999995,25,16,10,7,33,31,21,8,26,26,20,5,22,15,23,5
23,34,12,12,2362,23,2019-10-01,2019-12-16,4.76,4.76,4.760000000000001,30,25,7,4,9,12,8,3,11,0,3,0,29,53,16,18
16,3,6,4,2363,6,2019-10-01,2019-12-16,4.76,4.76,4.759999999999999,15,7,8,6,18,12,11,5,14,17,12,5,21,25,12,9
83,38,15,12,2364,6,2019-10-01,2019-12-16,4.84,4.84,4.840000000000002,79,29,16,6,106,19,10,9,77,28,11,4,60,30,23,6
11,7,5,0,2365,24,2019-10-01,2019-12-16,5.22,5.22,5.22,10,7,9,1,22,16,47,9,27,19,27,7,33,31,29,8
116,47,34,6,2366,53,2019-10-01,2019-12-16,5.24,5.24,5.240000000000005,113,49,28,9,117,48,28,6,29,0,21,0,123,53,47,10
23,8,10,2,2367,25,2019-10-01,2019-12-16,5.4,5.4,5.400000000000001,24,25,12,7,31,16,6,8,34,22,13,8,23,12,16,2
6,17,10,6,2368,107,2019-10-01,2019-12-16,5.56,5.56,5.5600000000000005,19,21,14,4,22,13,6,6,18,13,4,8,15,16,9,7
40,11,9,1,2369,8,2019-10-01,2019-12-16,5.71,5.71,5.709999999999998,40,17,15,4,45,25,22,5,48,26,17,8,70,24,21,8
44,0,5,0,2370,12,2019-10-01,2019-12-16,5.76,5.76,5.760000000000002,104,29,18,8,76,19,13,0,66,27,18,7,58,33,15,10
27,16,9,4,2371,57,2019-10-01,2019-12-16,6.33,6.33,6.329999999999999,36,9,8,4,30,13,10,11,29,21,18,4,43,26,18,6
19,8,6,6,2372,25,2019-10-01,2019-12-16,6.35,6.35,6.35,18,11,5,4,16,10,10,1,32,18,20,5,52,25,11,15
55,16,12,2,2373,8,2019-10-01,2019-12-16,7.14,7.14,7.139999999999994,29,13,8,3,26,14,22,1,65,32,35,8,72,50,36,13
26,6,0,3,2374,10,2019-10-01,2019-12-16,7.3,7.3,7.299999999999998,24,6,4,3,32,12,9,6,44,15,11,8,45,25,22,8
31,10,1,1,2375,2,2019-10-01,2019-12-16,6.51,6.51,6.510000000000002,33,12,9,5,44,14,12,4,66,27,19,8,62,27,18,8
21,16,14,4,2376,84,2019-10-01,2019-12-16,7.78,7.78,7.779999999999999,20,19,10,7,29,16,27,5,40,33,15,6,46,34,27,7
24,12,5,5,2377,13,2019-10-01,2019-12-16,7.94,7.94,7.939999999999999,16,18,12,4,39,16,6,7,33,18,8,10,27,18,12,4
7,5,11,6,2378,7,2019-10-01,2019-12-16,6.83,6.83,6.829999999999999,11,8,12,3,11,16,12,1,16,13,16,4,24,37,22,17
15,0,4,0,2379,85,2019-10-01,2019-12-16,8.95,8.95,8.950000000000001,12,5,16,2,52,38,17,6,59,32,22,11,36,14,10,6
34,10,9,4,2380,1,2019-10-01,2019-12-16,9.35,9.35,9.349999999999996,48,16,6,6,50,22,13,1,35,16,10,8,60,28,18,10
54,34,29,10,2381,86,2019-10-01,2019-12-16,9.37,9.37,9.370000000000003,47,39,30,4,40,17,18,3,59,18,9,6,69,39,37,12
20,11,3,7,2382,2,2019-10-01,2019-12-16,9.37,9.37,9.370000000000001,17,13,3,7,15,8,7,3,13,14,11,3,20,16,9,12
20,11,11,3,2383,108,2019-10-01,2019-12-16,9.52,9.52,9.52,28,29,13,8,29,15,16,5,38,21,16,2,34,29,27,10
26,18,21,2,2384,87,2019-10-01,2019-12-16,10.32,10.32,10.319999999999995,38,16,22,2,36,29,11,5,35,20,16,7,44,28,25,11
35,7,3,3,2385,13,2019-10-01,2019-12-16,10.16,10.16,10.159999999999998,13,7,9,1,19,9,7,7,56,20,18,4,43,29,18,13
23,12,20,2,2386,88,2019-10-01,2019-12-16,10.63,10.63,10.629999999999997,21,12,17,4,35,16,11,3,33,22,20,6,52,29,25,12
16,13,4,6,2387,24,2019-10-01,2019-12-16,11.75,11.75,11.75,18,14,6,5,6,4,3,1,32,44,23,12,22,28,12,7
39,18,12,5,2388,9,2019-10-01,2019-12-16,19.05,19.05,19.050000000000008,25,13,15,3,48,19,15,3,47,18,16,6,42,32,18,13
113,21,13,1,2389,7,2019-10-01,2019-12-16,20.56,20.56,20.559999999999974,123,29,30,8,142,41,26,5,155,29,22,5,169,30,31,7
49,25,14,6,2390,89,2019-10-01,2019-12-16,25.24,25.24,25.240000000000006,29,9,8,3,46,11,10,3,65,30,7,6,72,29,19,13
261,19,10,6,2391,3,2019-10-01,2019-12-16,42.86,42.86,42.86000000000003,240,19,13,6,300,18,10,6,156,27,22,4,193,25,16,9
48,32,25,6,2392,3,2019-12-01,2019-12-16,3.1,3.1,3.0999999999999983,29,26,14,8,39,35,25,13,3,7,3,3,0,0,0,0
0,0,2,0,2393,169,2019-11-25,2019-12-16,1.43,1.43,1.43,48,26,28,9,13,0,13,0,59,55,24,15,0,0,0,0
22,21,7,11,2394,170,2019-11-21,2019-12-16,1.59,1.59,1.59,34,15,10,8,23,10,13,1,44,21,21,6,30,28,7,9
1,0,6,0,2395,171,2019-11-20,2019-12-16,1.59,1.59,1.59,14,14,24,4,23,25,11,4,31,0,10,0,35,70,54,16
3,5,5,3,2396,172,2019-11-16,2019-12-16,1.59,1.59,1.5900000000000003,47,26,11,8,19,9,9,0,12,0,8,0,76,60,37,16
11,9,3,2,2397,173,2019-11-15,2019-12-16,1.59,1.59,1.59,19,13,3,8,13,4,6,0,14,0,15,0,41,51,22,16
24,15,7,5,2398,174,2019-11-14,2019-12-16,1.59,1.59,1.59,26,11,5,5,30,22,11,5,55,23,20,5,43,40,17,9
